'Error:': 'Automatic test entry invalid status for trace', 'Test Name': 'tests.reports.businessReport.PatientReportExportTests.usageRecentDaysDelayed', 'Test Status': 'Skipped', 'Release': '1.33.0', 'V&V Test Report': '2228014 v51', 'RC': 'RC1', 'Owner': 'Carlos', 'File Path': '..\\data\\ER2228014 v51 ATT2 Automated as-run\\1.33.0\\RestApiTests\\RC1\\Carlos\\20200924T195016Z-PatientReportExportTests-LegacyTrace-GroupByMethod.txt'
'Error:': 'Automatic test not part of trace', 'Test Name': 'tests.reports.businessReport.PatientReportExportTests.complianceTwoRulesDirectReport', 'Test Status': 'Failed', 'Release': '1.33.0', 'V&V Test Report': '2228014 v51', 'RC': 'RC2', 'Owner': 'TeamCity', 'File Path': '..\\data\\ER2228014 v51 ATT2 Automated as-run\\1.33.0\\RestApiTests\\RC2\\TeamCity\\20200929T032612Z-LegacyTrace-GroupByMethod.txt'
'Error:': 'Automatic test not part of trace', 'Test Name': 'helpers.SAPHelper.testIsDeviceAssignedAndClearAssignmentForHub', 'Test Status': 'Passed', 'Release': '1.33.0', 'V&V Test Report': '2228014 v51', 'RC': 'RC2', 'Owner': 'TeamCity', 'File Path': '..\\data\\ER2228014 v51 ATT2 Automated as-run\\1.33.0\\RestApiTests\\RC2\\TeamCity\\20200929T032612Z-LegacyTrace-GroupByMethod.txt'
'Error:': 'Automatic test not part of trace', 'Test Name': 'tests.auth.F3544_Customer_Administrator_Role.checkCustomerAdminCannotViewOrgDetails', 'Test Status': 'Failed', 'Release': '1.33.0', 'V&V Test Report': '2228014 v51', 'RC': 'RC2', 'Owner': 'TeamCity', 'File Path': '..\\data\\ER2228014 v51 ATT2 Automated as-run\\1.33.0\\RestApiTests\\RC2\\TeamCity\\20200929T214000Z-LegacyTrace-GroupByMethod.txt'
'Error:': 'Automatic test not part of trace', 'Test Name': 'tools.TestNGToolsValidationTest.assertFalseOnFalseTest', 'Test Status': 'Passed', 'Release': '1.33.0', 'V&V Test Report': '2228014 v51', 'RC': 'RC2', 'Owner': 'TeamCity', 'File Path': '..\\data\\ER2228014 v51 ATT2 Automated as-run\\1.33.0\\RestApiTests\\RC2\\TeamCity\\20200929T214000Z-LegacyTrace-GroupByMethod.txt'
'Error:': 'Automatic test not part of trace', 'Test Name': 'tests.rules.oxygen.grossChange.EverFloOxygenConcentratorFlowRateGrossChangeFeatureTest.test_triggerTaskCreation', 'Test Status': 'Passed', 'Release': '1.33.0', 'V&V Test Report': '2228014 v51', 'RC': 'RC2', 'Owner': 'TeamCity', 'File Path': '..\\data\\ER2228014 v51 ATT2 Automated as-run\\1.33.0\\RestApiTests\\RC2\\TeamCity\\20200929T214000Z-LegacyTrace-GroupByMethod.txt'
'Error:': 'Automatic test not part of trace', 'Test Name': 'F3118_F3858_Assign_PinnacleBase_PinnaclePro.verifyDeviceAssignment', 'Test Status': 'Passed', 'Release': '1.33.0', 'V&V Test Report': '2228014 v51', 'RC': 'RC2', 'Owner': 'TeamCity', 'File Path': '..\\data\\ER2228014 v51 ATT2 Automated as-run\\1.33.0\\RestApiTests\\RC2\\TeamCity\\20200929T214000Z-LegacyTrace-GroupByMethod.txt'
'Error:': 'Automatic test not part of trace', 'Test Name': 'tests.reports.businessReport.BusinessReportTemplateTests.externalServiceFilter', 'Test Status': 'Passed', 'Release': '1.33.0', 'V&V Test Report': '2228014 v51', 'RC': 'RC2', 'Owner': 'TeamCity', 'File Path': '..\\data\\ER2228014 v51 ATT2 Automated as-run\\1.33.0\\RestApiTests\\RC2\\TeamCity\\20200929T214000Z-LegacyTrace-GroupByMethod.txt'
'Error:': 'Automatic test not part of trace', 'Test Name': 'tests.task.reminder.Reminders.Test_Assign_ReminderSets_Of_PatientsCompany_When_Patient_Is_Accessed_By_AuthorizedExternalUser', 'Test Status': 'Passed', 'Release': '1.33.0', 'V&V Test Report': '2228014 v51', 'RC': 'RC2', 'Owner': 'TeamCity', 'File Path': '..\\data\\ER2228014 v51 ATT2 Automated as-run\\1.33.0\\RestApiTests\\RC2\\TeamCity\\20200929T214000Z-LegacyTrace-GroupByMethod.txt'
'Error:': 'Automatic test not part of trace', 'Test Name': 'tests.careprogram.CareProgramTests_Smoke.testEnrollmentFailsWhenCareProgramRulesDeleted', 'Test Status': 'Passed', 'Release': '1.33.0', 'V&V Test Report': '2228014 v51', 'RC': 'RC2', 'Owner': 'TeamCity', 'File Path': '..\\data\\ER2228014 v51 ATT2 Automated as-run\\1.33.0\\RestApiTests\\RC2\\TeamCity\\20200929T214000Z-LegacyTrace-GroupByMethod.txt'
'Error:': 'Automatic test not part of trace', 'Test Name': 'tests.rules.RulesTests.removePAMSFromNoRuleSetPatient', 'Test Status': 'Passed', 'Release': '1.33.0', 'V&V Test Report': '2228014 v51', 'RC': 'RC2', 'Owner': 'TeamCity', 'File Path': '..\\data\\ER2228014 v51 ATT2 Automated as-run\\1.33.0\\RestApiTests\\RC2\\TeamCity\\20200929T214000Z-LegacyTrace-GroupByMethod.txt'
'Error:': 'Automatic test not part of trace', 'Test Name': 'F777_Add_or_Edit_Custom_Fields.save_patient_with_emptyString_customFieldValue', 'Test Status': 'Passed', 'Release': '1.33.0', 'V&V Test Report': '2228014 v51', 'RC': 'RC2', 'Owner': 'TeamCity', 'File Path': '..\\data\\ER2228014 v51 ATT2 Automated as-run\\1.33.0\\RestApiTests\\RC2\\TeamCity\\20200929T214000Z-LegacyTrace-GroupByMethod.txt'
'Error:': 'Automatic test not part of trace', 'Test Name': 'tests.task.general.F1814_PatientTasks_Under_Summary.Test_Return_CurrentTasks', 'Test Status': 'Passed', 'Release': '1.33.0', 'V&V Test Report': '2228014 v51', 'RC': 'RC2', 'Owner': 'TeamCity', 'File Path': '..\\data\\ER2228014 v51 ATT2 Automated as-run\\1.33.0\\RestApiTests\\RC2\\TeamCity\\20200929T214000Z-LegacyTrace-GroupByMethod.txt'
'Error:': 'Automatic test not part of trace', 'Test Name': 'tests.search.AdvancedPatientSearchPatientGridTests.de1927TestCase', 'Test Status': 'Passed', 'Release': '1.33.0', 'V&V Test Report': '2228014 v51', 'RC': 'RC2', 'Owner': 'TeamCity', 'File Path': '..\\data\\ER2228014 v51 ATT2 Automated as-run\\1.33.0\\RestApiTests\\RC2\\TeamCity\\20200929T214000Z-LegacyTrace-GroupByMethod.txt'
'Error:': 'Automatic test not part of trace', 'Test Name': 'F777_Add_or_Edit_Custom_Fields.save_patient_with_null_customFieldValue', 'Test Status': 'Passed', 'Release': '1.33.0', 'V&V Test Report': '2228014 v51', 'RC': 'RC2', 'Owner': 'TeamCity', 'File Path': '..\\data\\ER2228014 v51 ATT2 Automated as-run\\1.33.0\\RestApiTests\\RC2\\TeamCity\\20200929T214000Z-LegacyTrace-GroupByMethod.txt'
'Error:': 'Automatic test not part of trace', 'Test Name': 'tests.F4697_DataSourceAutoUpdate.testNoPALEntryWhenGenericDeviceUpdatedToNonGeneric', 'Test Status': 'Passed', 'Release': '1.33.0', 'V&V Test Report': '2228014 v51', 'RC': 'RC2', 'Owner': 'TeamCity', 'File Path': '..\\data\\ER2228014 v51 ATT2 Automated as-run\\1.33.0\\RestApiTests\\RC2\\TeamCity\\20200929T214000Z-LegacyTrace-GroupByMethod.txt'
'Error:': 'Automatic test not part of trace', 'Test Name': 'tools.TestNGToolsValidationTest.assertNullOnSomethingNotNull', 'Test Status': 'Passed', 'Release': '1.33.0', 'V&V Test Report': '2228014 v51', 'RC': 'RC2', 'Owner': 'TeamCity', 'File Path': '..\\data\\ER2228014 v51 ATT2 Automated as-run\\1.33.0\\RestApiTests\\RC2\\TeamCity\\20200929T214000Z-LegacyTrace-GroupByMethod.txt'
'Error:': 'Automatic test not part of trace', 'Test Name': 'tests.task.accessRequest.AdministrativeTasks.allAdminTasksDismiss', 'Test Status': 'Passed', 'Release': '1.33.0', 'V&V Test Report': '2228014 v51', 'RC': 'RC2', 'Owner': 'TeamCity', 'File Path': '..\\data\\ER2228014 v51 ATT2 Automated as-run\\1.33.0\\RestApiTests\\RC2\\TeamCity\\20200929T214000Z-LegacyTrace-GroupByMethod.txt'
'Error:': 'Automatic test not part of trace', 'Test Name': 'tests.task.general.F2239_TasksV2.Test_TasksV2_FilterTasks_With_Null_Organization_Under_MyTasks', 'Test Status': 'Passed', 'Release': '1.33.0', 'V&V Test Report': '2228014 v51', 'RC': 'RC2', 'Owner': 'TeamCity', 'File Path': '..\\data\\ER2228014 v51 ATT2 Automated as-run\\1.33.0\\RestApiTests\\RC2\\TeamCity\\20200929T214000Z-LegacyTrace-GroupByMethod.txt'
'Error:': 'Automatic test not part of trace', 'Test Name': 'tests.task.general.F2239_TasksV2.Test_TasksV2_FilterTasks_With_NULLSubCategories', 'Test Status': 'Passed', 'Release': '1.33.0', 'V&V Test Report': '2228014 v51', 'RC': 'RC2', 'Owner': 'TeamCity', 'File Path': '..\\data\\ER2228014 v51 ATT2 Automated as-run\\1.33.0\\RestApiTests\\RC2\\TeamCity\\20200929T214000Z-LegacyTrace-GroupByMethod.txt'
'Error:': 'Automatic test not part of trace', 'Test Name': 'documents.F1564SecureReportTests.testSecuredZippedCSVReportCanBeRetrievedAndDecryptedWithPassword', 'Test Status': 'Passed', 'Release': '1.33.0', 'V&V Test Report': '2228014 v51', 'RC': 'RC2', 'Owner': 'TeamCity', 'File Path': '..\\data\\ER2228014 v51 ATT2 Automated as-run\\1.33.0\\RestApiTests\\RC2\\TeamCity\\20200929T214000Z-LegacyTrace-GroupByMethod.txt'
'Error:': 'Automatic test not part of trace', 'Test Name': 'tests.task.reminder.ReminderTests.unassignExternalServiceUnassignsReminderTasks', 'Test Status': 'Passed', 'Release': '1.33.0', 'V&V Test Report': '2228014 v51', 'RC': 'RC2', 'Owner': 'TeamCity', 'File Path': '..\\data\\ER2228014 v51 ATT2 Automated as-run\\1.33.0\\RestApiTests\\RC2\\TeamCity\\20200929T214000Z-LegacyTrace-GroupByMethod.txt'
'Error:': 'Automatic test not part of trace', 'Test Name': 'tests.task.general.F2239_TasksV2.Test_TasksV2_FilterTasks_EmptyString_TimeZone_Under_OtherTasks', 'Test Status': 'Passed', 'Release': '1.33.0', 'V&V Test Report': '2228014 v51', 'RC': 'RC2', 'Owner': 'TeamCity', 'File Path': '..\\data\\ER2228014 v51 ATT2 Automated as-run\\1.33.0\\RestApiTests\\RC2\\TeamCity\\20200929T214000Z-LegacyTrace-GroupByMethod.txt'
'Error:': 'Automatic test not part of trace', 'Test Name': 'tests.careprogram.CareProgramTests_Smoke.testDischargedBySystemIfInitialStartEndInPast', 'Test Status': 'Passed', 'Release': '1.33.0', 'V&V Test Report': '2228014 v51', 'RC': 'RC2', 'Owner': 'TeamCity', 'File Path': '..\\data\\ER2228014 v51 ATT2 Automated as-run\\1.33.0\\RestApiTests\\RC2\\TeamCity\\20200929T214000Z-LegacyTrace-GroupByMethod.txt'
'Error:': 'Automatic test not part of trace', 'Test Name': 'prodSmokeTest.ProdEnvironmentSmokeTest.step6', 'Test Status': 'Passed', 'Release': '1.33.0', 'V&V Test Report': '2228014 v51', 'RC': 'RC2', 'Owner': 'TeamCity', 'File Path': '..\\data\\ER2228014 v51 ATT2 Automated as-run\\1.33.0\\RestApiTests\\RC2\\TeamCity\\20200929T214000Z-LegacyTrace-GroupByMethod.txt'
'Error:': 'Automatic test not part of trace', 'Test Name': 'prodSmokeTest.ProdEnvironmentSmokeTest.step7', 'Test Status': 'Passed', 'Release': '1.33.0', 'V&V Test Report': '2228014 v51', 'RC': 'RC2', 'Owner': 'TeamCity', 'File Path': '..\\data\\ER2228014 v51 ATT2 Automated as-run\\1.33.0\\RestApiTests\\RC2\\TeamCity\\20200929T214000Z-LegacyTrace-GroupByMethod.txt'
'Error:': 'Automatic test not part of trace', 'Test Name': 'prodSmokeTest.ProdEnvironmentSmokeTest.step4', 'Test Status': 'Passed', 'Release': '1.33.0', 'V&V Test Report': '2228014 v51', 'RC': 'RC2', 'Owner': 'TeamCity', 'File Path': '..\\data\\ER2228014 v51 ATT2 Automated as-run\\1.33.0\\RestApiTests\\RC2\\TeamCity\\20200929T214000Z-LegacyTrace-GroupByMethod.txt'
'Error:': 'Automatic test not part of trace', 'Test Name': 'tests.task.general.Tasks_ExternalAuthorizations.Test_DoNot_ReturnTasks_To_Physicians_In_UnAuthorized_Location', 'Test Status': 'Passed', 'Release': '1.33.0', 'V&V Test Report': '2228014 v51', 'RC': 'RC2', 'Owner': 'TeamCity', 'File Path': '..\\data\\ER2228014 v51 ATT2 Automated as-run\\1.33.0\\RestApiTests\\RC2\\TeamCity\\20200929T214000Z-LegacyTrace-GroupByMethod.txt'
'Error:': 'Automatic test not part of trace', 'Test Name': 'prodSmokeTest.ProdEnvironmentSmokeTest.step5', 'Test Status': 'Passed', 'Release': '1.33.0', 'V&V Test Report': '2228014 v51', 'RC': 'RC2', 'Owner': 'TeamCity', 'File Path': '..\\data\\ER2228014 v51 ATT2 Automated as-run\\1.33.0\\RestApiTests\\RC2\\TeamCity\\20200929T214000Z-LegacyTrace-GroupByMethod.txt'
'Error:': 'Automatic test not part of trace', 'Test Name': 'tests.task.general.F2239_TasksV2.Test_TasksV2_Save_Filter_View_With_Null_DisplayName', 'Test Status': 'Passed', 'Release': '1.33.0', 'V&V Test Report': '2228014 v51', 'RC': 'RC2', 'Owner': 'TeamCity', 'File Path': '..\\data\\ER2228014 v51 ATT2 Automated as-run\\1.33.0\\RestApiTests\\RC2\\TeamCity\\20200929T214000Z-LegacyTrace-GroupByMethod.txt'
'Error:': 'Automatic test not part of trace', 'Test Name': 'prodSmokeTest.ProdEnvironmentSmokeTest.step3', 'Test Status': 'Passed', 'Release': '1.33.0', 'V&V Test Report': '2228014 v51', 'RC': 'RC2', 'Owner': 'TeamCity', 'File Path': '..\\data\\ER2228014 v51 ATT2 Automated as-run\\1.33.0\\RestApiTests\\RC2\\TeamCity\\20200929T214000Z-LegacyTrace-GroupByMethod.txt'
'Error:': 'Automatic test not part of trace', 'Test Name': 'tools.TestNGToolsValidationTest.assertTrueOnFalseTest', 'Test Status': 'Passed', 'Release': '1.33.0', 'V&V Test Report': '2228014 v51', 'RC': 'RC2', 'Owner': 'TeamCity', 'File Path': '..\\data\\ER2228014 v51 ATT2 Automated as-run\\1.33.0\\RestApiTests\\RC2\\TeamCity\\20200929T214000Z-LegacyTrace-GroupByMethod.txt'
'Error:': 'Automatic test not part of trace', 'Test Name': 'tests.task.general.F2239_TasksV2.Test_Retrieve_Default_Filter_With_User_In_Another_Company', 'Test Status': 'Passed', 'Release': '1.33.0', 'V&V Test Report': '2228014 v51', 'RC': 'RC2', 'Owner': 'TeamCity', 'File Path': '..\\data\\ER2228014 v51 ATT2 Automated as-run\\1.33.0\\RestApiTests\\RC2\\TeamCity\\20200929T214000Z-LegacyTrace-GroupByMethod.txt'
'Error:': 'Automatic test not part of trace', 'Test Name': 'tests.task.general.Tasks_ExternalAuthorizations.Test_ReturnTasks_When_ExternalAuthorized_Physician_IsCareTeam', 'Test Status': 'Passed', 'Release': '1.33.0', 'V&V Test Report': '2228014 v51', 'RC': 'RC2', 'Owner': 'TeamCity', 'File Path': '..\\data\\ER2228014 v51 ATT2 Automated as-run\\1.33.0\\RestApiTests\\RC2\\TeamCity\\20200929T214000Z-LegacyTrace-GroupByMethod.txt'
'Error:': 'Automatic test not part of trace', 'Test Name': 'tests.task.general.Tasks_ExternalAuthorizations.Test_AuthorizedUser_Forbidden_From_DismissTask_If_Not_CareTeamMember', 'Test Status': 'Passed', 'Release': '1.33.0', 'V&V Test Report': '2228014 v51', 'RC': 'RC2', 'Owner': 'TeamCity', 'File Path': '..\\data\\ER2228014 v51 ATT2 Automated as-run\\1.33.0\\RestApiTests\\RC2\\TeamCity\\20200929T214000Z-LegacyTrace-GroupByMethod.txt'
'Error:': 'Automatic test not part of trace', 'Test Name': 'F1840_TrilogyAlarmChart.tc1840_2_verify_no_Alarms_Return_inNoAlarmsData', 'Test Status': 'Passed', 'Release': '1.33.0', 'V&V Test Report': '2228014 v51', 'RC': 'RC2', 'Owner': 'TeamCity', 'File Path': '..\\data\\ER2228014 v51 ATT2 Automated as-run\\1.33.0\\RestApiTests\\RC2\\TeamCity\\20200929T214000Z-LegacyTrace-GroupByMethod.txt'
'Error:': 'Automatic test not part of trace', 'Test Name': 'F4750_Sapphire_LinkedPatientsOxygenRetrieval.getTherapyDates_latestBM_WHEN_appPatientHasLatestDate_THEN_latestDateReturned', 'Test Status': 'Failed', 'Release': '1.33.0', 'V&V Test Report': '2228014 v51', 'RC': 'RC2', 'Owner': 'TeamCity', 'File Path': '..\\data\\ER2228014 v51 ATT2 Automated as-run\\1.33.0\\RestApiTests\\RC2\\TeamCity\\20200929T214000Z-LegacyTrace-GroupByMethod.txt'
'Error:': 'Automatic test not part of trace', 'Test Name': 'tests.task.compliance.F1871_OnGoing_ComplianceRule.Test_Set_CompliantStatus_And_OngoingCompliantStatus_DoNotChange_Even_If_The_Rule_IsDisabled', 'Test Status': 'Passed', 'Release': '1.33.0', 'V&V Test Report': '2228014 v51', 'RC': 'RC2', 'Owner': 'TeamCity', 'File Path': '..\\data\\ER2228014 v51 ATT2 Automated as-run\\1.33.0\\RestApiTests\\RC2\\TeamCity\\20200929T214000Z-LegacyTrace-GroupByMethod.txt'
'Error:': 'Automatic test not part of trace', 'Test Name': 'tests.task.general.F2239_TasksV2.Test_Create_New_Filter', 'Test Status': 'Passed', 'Release': '1.33.0', 'V&V Test Report': '2228014 v51', 'RC': 'RC2', 'Owner': 'TeamCity', 'File Path': '..\\data\\ER2228014 v51 ATT2 Automated as-run\\1.33.0\\RestApiTests\\RC2\\TeamCity\\20200929T214000Z-LegacyTrace-GroupByMethod.txt'
'Error:': 'Automatic test not part of trace', 'Test Name': 'tools.DSN_TDG_Test_Server_Tests.SerialNumberTest', 'Test Status': 'Failed', 'Release': '1.33.0', 'V&V Test Report': '2228014 v51', 'RC': 'RC2', 'Owner': 'TeamCity', 'File Path': '..\\data\\ER2228014 v51 ATT2 Automated as-run\\1.33.0\\RestApiTests\\RC2\\TeamCity\\20200929T214000Z-LegacyTrace-GroupByMethod.txt'
'Error:': 'Automatic test not part of trace', 'Test Name': 'tests.task.accessRequest.AdministrativeTasks.assignPhysiciansInLocations', 'Test Status': 'Passed', 'Release': '1.33.0', 'V&V Test Report': '2228014 v51', 'RC': 'RC2', 'Owner': 'TeamCity', 'File Path': '..\\data\\ER2228014 v51 ATT2 Automated as-run\\1.33.0\\RestApiTests\\RC2\\TeamCity\\20200929T214000Z-LegacyTrace-GroupByMethod.txt'
'Error:': 'Automatic test not part of trace', 'Test Name': 'tests.task.general.Tasks_ExternalAuthorizations.Test_AuthorizedUser_Forbidden_From_OpenTask_If_Not_CareTeamMember', 'Test Status': 'Passed', 'Release': '1.33.0', 'V&V Test Report': '2228014 v51', 'RC': 'RC2', 'Owner': 'TeamCity', 'File Path': '..\\data\\ER2228014 v51 ATT2 Automated as-run\\1.33.0\\RestApiTests\\RC2\\TeamCity\\20200929T214000Z-LegacyTrace-GroupByMethod.txt'
'Error:': 'Automatic test not part of trace', 'Test Name': 'tests.task.general.F2239_TasksV2.Test_Return_Task_On_A_Patient_With_New_Filter', 'Test Status': 'Passed', 'Release': '1.33.0', 'V&V Test Report': '2228014 v51', 'RC': 'RC2', 'Owner': 'TeamCity', 'File Path': '..\\data\\ER2228014 v51 ATT2 Automated as-run\\1.33.0\\RestApiTests\\RC2\\TeamCity\\20200929T214000Z-LegacyTrace-GroupByMethod.txt'
'Error:': 'Automatic test not part of trace', 'Test Name': 'tests.task.accessRequest.AdministrativeTasks.dismissSomeAdminTasksUserContract', 'Test Status': 'Passed', 'Release': '1.33.0', 'V&V Test Report': '2228014 v51', 'RC': 'RC2', 'Owner': 'TeamCity', 'File Path': '..\\data\\ER2228014 v51 ATT2 Automated as-run\\1.33.0\\RestApiTests\\RC2\\TeamCity\\20200929T214000Z-LegacyTrace-GroupByMethod.txt'
'Error:': 'Automatic test not part of trace', 'Test Name': 'F1533_Trilogy_TherapyReport_Statistics.DoesDataProcess', 'Test Status': 'Passed', 'Release': '1.33.0', 'V&V Test Report': '2228014 v51', 'RC': 'RC2', 'Owner': 'TeamCity', 'File Path': '..\\data\\ER2228014 v51 ATT2 Automated as-run\\1.33.0\\RestApiTests\\RC2\\TeamCity\\20200929T214000Z-LegacyTrace-GroupByMethod.txt'
'Error:': 'Automatic test not part of trace', 'Test Name': 'tests.task.compliance.F1871_OnGoing_ComplianceRule.Test_ComplianceDisabled', 'Test Status': 'Passed', 'Release': '1.33.0', 'V&V Test Report': '2228014 v51', 'RC': 'RC2', 'Owner': 'TeamCity', 'File Path': '..\\data\\ER2228014 v51 ATT2 Automated as-run\\1.33.0\\RestApiTests\\RC2\\TeamCity\\20200929T214000Z-LegacyTrace-GroupByMethod.txt'
'Error:': 'Automatic test not part of trace', 'Test Name': 'tests.task.general.F2239_TasksV2.Test_Return_TaskDetails_With_New_Filter', 'Test Status': 'Passed', 'Release': '1.33.0', 'V&V Test Report': '2228014 v51', 'RC': 'RC2', 'Owner': 'TeamCity', 'File Path': '..\\data\\ER2228014 v51 ATT2 Automated as-run\\1.33.0\\RestApiTests\\RC2\\TeamCity\\20200929T214000Z-LegacyTrace-GroupByMethod.txt'
'Error:': 'Automatic test not part of trace', 'Test Name': 'F2745_Helix_Data_Upload.ChunksDetailsData', 'Test Status': 'Passed', 'Release': '1.33.0', 'V&V Test Report': '2228014 v51', 'RC': 'RC2', 'Owner': 'TeamCity', 'File Path': '..\\data\\ER2228014 v51 ATT2 Automated as-run\\1.33.0\\RestApiTests\\RC2\\TeamCity\\20200929T214000Z-LegacyTrace-GroupByMethod.txt'
'Error:': 'Automatic test not part of trace', 'Test Name': 'tests.datacard.DataCardServerDownloadLink.downloadDCSUrl', 'Test Status': 'Passed', 'Release': '1.33.0', 'V&V Test Report': '2228014 v51', 'RC': 'RC2', 'Owner': 'TeamCity', 'File Path': '..\\data\\ER2228014 v51 ATT2 Automated as-run\\1.33.0\\RestApiTests\\RC2\\TeamCity\\20200929T214000Z-LegacyTrace-GroupByMethod.txt'
'Error:': 'Automatic test not part of trace', 'Test Name': 'tests.task.compliance.F2518_ComplianceTests.test_RetrieveTheMostCurrentComplianceStatusForPatientOnRuleUnassign_Sleep', 'Test Status': 'Passed', 'Release': '1.33.0', 'V&V Test Report': '2228014 v51', 'RC': 'RC2', 'Owner': 'TeamCity', 'File Path': '..\\data\\ER2228014 v51 ATT2 Automated as-run\\1.33.0\\RestApiTests\\RC2\\TeamCity\\20200929T214000Z-LegacyTrace-GroupByMethod.txt'
'Error:': 'Automatic test not part of trace', 'Test Name': 'tests.reports.businessReport.PatientReportExportTests.translationDirectExportReport', 'Test Status': 'Failed', 'Release': '1.33.0', 'V&V Test Report': '2228014 v51', 'RC': 'RC2', 'Owner': 'TeamCity', 'File Path': '..\\data\\ER2228014 v51 ATT2 Automated as-run\\1.33.0\\RestApiTests\\RC2\\TeamCity\\20200929T214000Z-LegacyTrace-GroupByMethod.txt'
'Error:': 'Automatic test not part of trace', 'Test Name': 'tools.DSN_TDG_Test_Server_Tests.validTDGUsageDataGenerationQueryString', 'Test Status': 'Passed', 'Release': '1.33.0', 'V&V Test Report': '2228014 v51', 'RC': 'RC2', 'Owner': 'TeamCity', 'File Path': '..\\data\\ER2228014 v51 ATT2 Automated as-run\\1.33.0\\RestApiTests\\RC2\\TeamCity\\20200929T214000Z-LegacyTrace-GroupByMethod.txt'
'Error:': 'Automatic test not part of trace', 'Test Name': 'tests.task.autoGenerated.ManualTasksTests.updatePatientSetupDate', 'Test Status': 'Passed', 'Release': '1.33.0', 'V&V Test Report': '2228014 v51', 'RC': 'RC2', 'Owner': 'TeamCity', 'File Path': '..\\data\\ER2228014 v51 ATT2 Automated as-run\\1.33.0\\RestApiTests\\RC2\\TeamCity\\20200929T214000Z-LegacyTrace-GroupByMethod.txt'
'Error:': 'Automatic test not part of trace', 'Test Name': 'tests.task.general.F2239_TasksV2.Test_TasksV2_FilterTasks_Null_TimeZone_Under_MyTasks', 'Test Status': 'Passed', 'Release': '1.33.0', 'V&V Test Report': '2228014 v51', 'RC': 'RC2', 'Owner': 'TeamCity', 'File Path': '..\\data\\ER2228014 v51 ATT2 Automated as-run\\1.33.0\\RestApiTests\\RC2\\TeamCity\\20200929T214000Z-LegacyTrace-GroupByMethod.txt'
